가성진,딱 너 같은 딸,mbc,2015-05-18,13.9,달래네 집,kbs2,2004-05-17,,언제나 두근두근,kbs2,2002-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강성진,우리 집 꿀단지,kbs1,2015-11-02,30,지성이면 감천,kbs1,2013-04-29,28.4,다 줄거야,kbs2,2009-10-12,17.2,드라마시티 - 늙은 양아치의 노래,kbs2,2007-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강윤경,트로트의 연인,kbs2,2014-06-23,9.2,망설이지마,sbs,2009-10-05,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정진영,그저 바라보다가,kbs2,2009-04-29,14.4,황태자의 첫사랑,mbc,2004-06-23,,순풍산부인과,sbs,1998-03-02,,남자 셋 여자 셋,mbc,1996-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정하연,"손 꼭 잡고, 지는 석양을 바라보자",mbc,2018-03-21,4.5,궁중잔혹사 - 꽃들의 전쟁,jtbc,2013-03-23,4.3,인수대비,jtbc,2011-12-03,2.9,욕망의 불꽃,mbc,2010-10-02,25.9,상하이 브라더스,드라맥스,2008-05-21,,달콤한 인생,mbc,2008-05-03,11.3,신돈,mbc,2005-09-24,10.8,지금도 마로니에는,ebs1,2005-01-22,,아내,kbs2,2003-01-06,,명성황후,kbs2,2001-05-09,,왕과 비,kbs1,1998-06-06,,그대 나를 부를 때,kbs2,1997-09-24,,욕망의 바다,kbs2,1997-03-05,,조광조,kbs2,1996-01-01,,TV소설 여울,kbs1,1995-10-16,,장녹수,kbs2,1995-01-02,,성냥갑 속의 여자,sbs,1994-07-11,,모래위의 욕망,sbs,1992-10-31,,고독의 문,sbs,1991-12-10,,3일의 약속,kbs2,1991-05-13,,춤추는 가얏고,mbc,1990-08-27,,사랑의 종말,mbc,1990-01-10,,산하,mbc,1987-07-06,,야호,mbc,1987-03-09,,달맞이꽃,kbs1,1986-09-18,,초원에 뜨는 별,kbs2,1985-11-06,,가족,kbs2,1984-09-10,,백조부인,kbs2,1983-11-03,,물무늬,kbs2,1979-08-19,,귀향,kbs1,1978-11-27,,,,,,,,,,,,,,,,
정해리,옷소매 붉은 끝동,mbc,2021,,군주 - 가면의 주인,mbc,2017-05-10,14.9,드라마 페스티벌 - 불온,mbc,2013-10-03,4.5,계백,mbc,2011-07-25,14.3,"나야, 할머니",mbc,2010-09-26,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정현민,녹두꽃,sbs,2019-04-26,11.5,어셈블리,kbs2,2015-07-15,6,정도전,kbs1,2014-01-04,19.8,TV소설 사랑아 사랑아,kbs2,2012-05-07,17.4,드라마 스페셜 - 서경시 체육회 구조조정 비하인드 스토리,kbs2,2011-11-06,3.5,드라마 스페셜 - 수호천사 김영구,kbs2,2011-10-16,4.1,드라마 스페셜 - 올레길 그 여자,kbs2,2011-07-17,5.1,드라마 스페셜 - 남자가 운다,kbs2,2011-06-19,5.4,프레지던트,kbs2,2010-12-15,10,자유인 이회영,kbs1,2010-08-29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정현정,로맨스는 별책부록,tvn,2019-01-26,6.7,아이가 다섯,kbs2,2016-02-20,32.8,처음이라서,on style,2015-10-07,,연애의 발견,kbs2,2014-08-18,7.7,로맨스가 필요해 시즌3,tvn,2014-01-13,1.4,로맨스가 필요해 2012,tvn,2012-06-20,0.8,로맨스가 필요해 시즌1,tvn,2011-06-13,,사랑은 아무도 못말려,mbc,2006-01-02,14.6,세잎클로버,sbs,2005-01-17,,결혼이야기,kbs2,2002-11-03,,언제나 두근두근,kbs2,2002-04-07,,사랑을 예약하세요,mbc,2002-02-03,,어쩌면 좋아,mbc,2001-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정형수,징비록,kbs1,2015-02-14,13.8,계백,mbc,2011-07-25,14.3,야차,ocn,2010-12-10,,드림,sbs,2009-07-27,7,주몽,mbc,2006-05-15,49.7,다모,mbc,2003-07-28,,상도,mbc,2001-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정혜원,미친 사랑,tvn,2013-04-08,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정희선,드라마 스테이지 - 빅데이터 연애,tvn,2019-12-25,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조규원,동행,mbn,2020-05-09,1.1,이몽,mbc,2019-05-04,7.1,아이리스 2,kbs2,2013-02-13,14.4,나는 살아 있다,mbc,2011-12-11,4.4,포세이돈,kbs2,2011-09-19,8.9,아이리스,kbs2,2009-10-14,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조명주,전우치,kbs2,2012-11-21,15.2,광개토태왕,kbs1,2011-06-04,20.9,아빠 셋 엄마 하나,kbs2,2008-04-02,13.3,포도밭 그 사나이,kbs2,2006-07-24,14.1,가을 소나기,mbc,2005-09-21,,안녕 내사랑,mbc,1999-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조성희,서른이지만 열일곱입니다,sbs,2018-07-23,11,그녀는 예뻤다,mbc,2015-09-16,18,고교처세왕,tvn,2014-06-16,2.1,하이킥! 짧은 다리의 역습,mbc,2011-09-19,15.5,지붕 뚫고 하이킥,mbc,2009-09-07,24.9,김치 치즈 스마일,mbc,2007-07-23,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조수연,대한민국 정치비사,mbn,2013-05-12,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조용,사이코지만 괜찮아,tvn,2020-06-20,7.3,저글러스,kbs2,2017-12-04,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조은정,가화만사성,mbc,2016-02-27,20.4,호텔킹,mbc,2014-04-05,13.6,신들의 만찬,mbc,2012-02-04,20.4,황금물고기,mbc,2010-05-03,20.2,하얀 거짓말,mbc,2008-12-01,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조정선,세상에서 제일 예쁜 내 딸,kbs2,2019-03-23,35.9,아버님 제가 모실게요,mbc,2016-11-12,16.1,내 마음 반짝반짝,sbs,2015-01-17,5.7,결혼의 여신,sbs,2013-06-29,13.9,사랑을 믿어요,kbs2,2011-01-01,31.2,솔약국집 아들들,kbs2,2009-04-11,44.2,며느리 전성시대,kbs2,2007-07-28,35.3,학교 4,kbs2,2001-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조정주,너도 인간이니?,kbs2,2018-06-04,9.9,"힘내요, 미스터 김!",kbs1,2012-11-05,30.8,공주의 남자,kbs2,2011-07-20,24.9,파트너,kbs2,2009-06-24,12.7,드라마시티,kbs2,1984,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조정화,아이두 아이두,mbc,2012-05-30,10.5,천국보다 낯선,sbs,2006-07-31,5.1,햇빛 쏟아지다,sbs,2004-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조진국,오! 주인님,mbc,2021-03,,연애는 귀찮지만 외로운 건 싫어!,mbc every1,2020-08-11,0.6,운명처럼 널 사랑해,mbc,2014-07-02,11.5,소울메이트,mbc,2006-03-13,7.1,"안녕, 프란체스카 시즌1",mbc,2005-01-24,,두근두근 체인지,mbc,2004-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조희,미워도 다시 한 번 2009,kbs2,2009-02-04,20.4,빙점,mbc,2004-10-04,,그녀는 짱,kbs2,2003-11-10,,째즈,sbs,1995-09-06,,결혼,sbs,1993-10-25,,이젠 아무도 사랑하지 않는다,mbc,1992-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주찬옥,운명처럼 널 사랑해,mbc,2014-07-02,11.5,남자를 믿었네,mbc,2011-02-28,8.3,로비스트,sbs,2007-10-10,19.8,환생 - NEXT,mbc,2005-05-16,,외출,sbs,2001-10-09,,수줍은 연인,mbc,1998-09-16,,사랑,mbc,1998-02-02,,천국의 나그네,mbc,1994-04-11,,여자의 방,mbc,1992-11-04,,고개숙인 남자,mbc,1991-01-05,,여자는 무엇으로 사는가,mbc,1990-02-05,,스타탄생,mbc,1989-10-30,,천사의 선택,mbc,1989-09-18,,푸른 계절,mbc,1988-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주화미,어서와,kbs2,2020-03-25,3.6,내성적인 보스,tvn,2017-01-16,3.2,연애 말고 결혼,tvn,2014-07-04,3.3,연애를 기대해,kbs2,2013-09-11,3.2,드라마 스페셜 - 보라색 하이힐을 신고 저승사자가 온다,kbs2,2010-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지상학,여자가 두 번 화장할 때,jtbc,2011-12-05,0.4,골목안 사람들,kbs2,2002-01-14,,만남,kbs2,1999-10-18,,우리들의 넝쿨,sbs,1995-04-05,,청춘극장,kbs2,1993-10-23,,비가비,kbs2,1992-11-13,,은하수를 아시나요,sbs,1991-12-14,,검생이의 달,kbs2,1990-10-31,,지구인,kbs2,1990-06-27,,꽃피는 둥지,kbs2,1989-12-04,,숲은 잠들지 않는다,kbs2,1989-05-03,,최후의 증인,mbc,1987-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진수완,시카고 타자기,tvn,2017-04-07,2.8,"킬미, 힐미",mbc,2015-01-07,11.5,해를 품은 달,mbc,2012-01-04,42.2,경성스캔들,kbs2,2007-06-06,10,원더풀 라이프,mbc,2005-03-07,,형수님은 열아홉,sbs,2004-07-28,,라이벌,sbs,2002-08-03,,학교 4,kbs2,2001-04-08,,눈꽃,kbs2,2000-11-13,,학교 2,kbs2,1999-05-08,,학교 1,kbs2,1999-02-22,,스타,kbs2,1997-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
차이영,"도둑놈, 도둑님",mbc,2017-05-13,13.4,화려한 유혹,mbc,2015-10-05,13.8,황금무지개,mbc,2013-11-02,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
채승대,나의 나라,jtbc,2019-10-04,5,마스터 - 국수의 신,kbs2,2016-04-27,9,감격시대 : 투신의 탄생,kbs2,2014-01-15,12.6,드라마 스페셜 - 마귀,kbs2,2013-10-23,4.4,드라마 스페셜 - 내 낡은 지갑 속의 기억,kbs2,2013-06-12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최대웅,심야식당,sbs,2015-07-04,3.8,갈수록 기세등등,mbn,2011-12-03,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최란,마우스,tvn,2021,,블랙,ocn,2017-10-14,4.3,신의 선물 - 14일,sbs,2014-03-03,10.6,일지매,sbs,2008-05-21,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최문경,웰컴 투 더 쇼,sbs,2011-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최민기,오늘부터 사랑해,kbs2,2015-04-06,18.2,천명 : 조선판 도망자 이야기,kbs2,2013-04-24,9.9,당신 뿐이야,kbs1,2011-11-07,24.8,부자의 탄생,kbs2,2010-03-01,17,TV소설 청춘예찬,kbs1,2009-01-05,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최민석,크로스,tvn,2018-01-29,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최보림,김비서가 왜 그럴까,tvn,2018-06-06,8.7,혼술남녀,tvn,2016-09-05,5,막돼먹은 영애씨 시즌13,tvn,2014-03-27,2.4,막돼먹은 영애씨 시즌12,tvn,2013-07-18,1.9,막돼먹은 영애씨 시즌11,tvn,2012-11-29,1.9,막돼먹은 영애씨 시즌8,tvn,2010-12-17,,막돼먹은 영애씨 시즌6,tvn,2009-10-16,,막돼먹은 영애씨 시즌5,tvn,2009-03-06,,막돼먹은 영애씨 시즌4,tvn,2008-09-05,,코끼리,mbc,2008-01-21,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최성실,내 여자,mbc,2008-07-26,10.1,그 여름의 태풍,sbs,2005-05-28,,깁스 가족,mbc,2000-01-07,,육남매,mbc,1998-02-04,,사랑한다면,mbc,1996-12-07,,아파트,mbc,1995-10-21,,아들의 여자,mbc,1994-10-19,,우리들의 천국,mbc,1990-10-26,,또래와 뚜리,mbc,1988-05-09,,푸른 교실,mbc,1987-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최수영,내 아이디는 강남미인,jtbc,2018-07-27,5.8,앙큼한 돌싱녀,mbc,2014-02-27,10.3,일말의 순정,kbs2,2013-02-18,8.8,올드미스 다이어리,kbs2,2004-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최수진,피고인,sbs,2017-01-23,28.3,시티헌터,sbs,2011-05-25,19.9,사랑해,sbs,2008-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최순식,차달래 부인의 사랑,kbs2,2018-09-03,9.5,울랄라 부부,kbs2,2012-10-01,14.5,사랑은 아무나 하나,sbs,2009-03-07,23.5,불량커플,sbs,2007-06-02,16.1,돌아와요 순애씨,sbs,2006-07-12,25.8,색소폰과 찹쌀떡,kbs2,2002-06-03,,창공,kbs2,1995-05-10,,행복,mbc,1995-04-17,,일과 사랑,sbs,1993-10-23,,나는 천사가 아니다,mbc,1993-07-12,,해야 솟아라,mbc,1993-04-14,,도시인,mbc,1991-10-17,,TV 손자병법,kbs2,1987-10-18,,한지붕 세가족,mbc,1986-11-09,,못 잊어,mbc,1982-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최연지,컬러 오브 우먼,채널a,2011-12-05,0.8,착한남자,sbs,2000-03-02,,질주,kbs2,1997-09-01,,애인,mbc,1996-09-02,,다시 만날 때까지,sbs,1995-02-22,,사랑은 블루,sbs,1995-02-08,,연인,kbs2,1993-05-01,,질투,mbc,1992-06-01,,하늬바람,kbs2,1991-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최완규,옥중화,mbc,2016-04-30,22.6,트라이앵글,mbc,2014-05-05,10.5,구암 허준,mbc,2013-03-18,11.8,빛과 그림자,mbc,2011-11-28,24.1,마이더스,sbs,2011-02-22,16.4,아이리스,kbs2,2009-10-14,35.5,태양을 삼켜라,sbs,2009-07-08,18.5,종합병원 2,mbc,2008-11-19,18.7,바람의 나라,kbs2,2008-09-10,20.2,식객,sbs,2008-06-17,25.5,로비스트,sbs,2007-10-10,19.8,주몽,mbc,2006-05-15,49.7,러브스토리 인 하버드,sbs,2004-11-22,,폭풍속으로,sbs,2004-03-13,,올인,sbs,2003-01-15,,상도,mbc,2001-10-15,,허준,mbc,1999-11-29,,야망의 전설,kbs2,1998-04-04,,간이역,mbc,1996-10-27,,그들의 포옹,mbc,1996-02-26,,종합병원,mbc,1994-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최윤교,"단, 하나의 사랑",kbs2,2019-05-22,9.4,운빨로맨스,mbc,2016-05-25,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최윤정,사랑만 할래,sbs,2014-06-02,13.3,세자매,sbs,2010-04-19,16.5,사랑하는 사람아,sbs,2007-01-15,12.8,사랑찬가,mbc,2005-05-14,,사랑공감,sbs,2005-01-28,,흥부네 박 터졌네,sbs,2003-10-27,,황금마차,mbc,2002-07-01,,아버지처럼 살기 싫었어,kbs2,2001-09-15,,좋은 걸 어떡해,kbs1,2000-05-01,,초대,kbs2,1999-09-20,,웨딩드레스,kbs2,1997-12-06,,프로포즈,kbs2,1997-06-09,,아이싱,mbc,1996-07-01,,짝,mbc,1994-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최윤정,끝에서 두 번째 사랑,sbs,2016-07-30,11.8,미스터 백,mbc,2014-11-05,14.2,응급남녀,tvn,2014-01-24,5.1,여제,e채널,2011-10-01,,내게 거짓말을 해봐,sbs,2011-05-09,10.5,"런닝,구",mbc,2010-06-10,5.4,스포트라이트,mbc,2008-05-14,13.2,라이프 특별조사팀,mbc,2008-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최이랑,국가가 부른다,kbs2,2010-05-10,7.6,탐나는도다,mbc,2009-08-08,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최정미,"장옥정, 사랑에 살다",sbs,2013-04-08,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최정현,거침없이 하이킥,mbc,2006-11-06,20.4,귀엽거나 미치거나,sbs,2005-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최종구,조선X파일 기찰비록,tvn,2010-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최지영,오늘부터 사랑해,kbs2,2015-04-06,18.2,감격시대 : 투신의 탄생,kbs2,2014-01-15,12.6,드라마 스페셜 - 또 한번의 웨딩,kbs2,2012-12-23,4.9,공주의 남자,kbs2,2011-07-20,24.9,추노,kbs2,2010-01-06,34,아이리스,kbs2,2009-10-14,35.5,바람의 나라,kbs2,2008-09-10,20.2,HD TV문학관 - 외등,kbs1,2005-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최진원,모범형사,jtbc,2020-07-06,7.6,언터처블,jtbc,2017-11-24,4,복면검사,kbs2,2015-05-20,6.9,빅맨,kbs2,2014-04-28,12.6,드라마 스페셜 연작시리즈 - 아들을 위하여,kbs2,2011-12-04,5.6,볼수록 애교만점,mbc,2010-03-22,14,뉴 논스톱,mbc,2000-07-31,,해바라기,mbc,1998-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최해철,드라마 스페셜 - 세 여자 가출소동,kbs2,2014-09-21,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최현경,파랑새의 집,kbs2,2015-02-21,27.5,사랑해서 남주나,mbc,2013-09-28,16.8,못난이 송편,mbc,2012-10-24,5.4,오늘만 같아라,mbc,2011-11-21,12.5,이웃집 웬수,sbs,2010-03-13,25.7,유리의 성,sbs,2008-09-06,31.6,하늘만큼 땅만큼,kbs1,2007-01-15,35.9,슬픔이여 안녕,kbs2,2005-06-11,30.4,백만송이 장미,kbs1,2003-10-06,,우리가 남인가요,kbs1,2001-02-05,,사랑하세요?,kbs1,1999-11-20,,지금은 사랑할 때,sbs,1999-01-04,,바람의 노래,sbs,1998-04-20,,때로는 타인처럼,sbs,1996-09-16,,야망의 불꽃,sbs,1995-10-02,,갈채,kbs2,1995-03-08,,여자의 거울,sbs,1993-09-27,,우리들 뜨거운 노래,sbs,1993-03-01,,금잔화,sbs,1992-03-29,,수요일은 모차르트를 듣는다,kbs2,1992-02-05,,레테의 연가,kbs2,1991-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최호철,시간,mbc,2018-07-25,4.7,가면,sbs,2015-05-27,13.6,비밀,kbs2,2013-09-25,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최희라,개과천선,mbc,2014-04-30,10.2,산부인과,sbs,2010-02-03,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
